run_id,benchmark,topology,num_agents,num_events,num_claim_nodes,num_claim_edges,num_agent_edges,num_root_claims,num_final_claims,num_placeholder_claims,max_out_degree,max_in_degree,max_claim_depth,mean_claim_depth
REALM__full_mesh__n32__s1__cscmax_20_15_8_disrupted,REALM,full_mesh,32,57,57,776,571,31,1,1,25,32,3,0.696
REALM__full_mesh__n32__s1__cscmax_30_20_6_disrupted,REALM,full_mesh,32,57,57,776,586,31,1,1,25,32,3,0.696
REALM__full_mesh__n32__s1__cscmax_50_15_8_disrupted,REALM,full_mesh,32,57,57,776,590,32,1,0,25,32,3,0.684
REALM__full_mesh__n32__s1__rcmax_20_20_4_disrupted,REALM,full_mesh,32,57,57,776,479,23,1,9,25,32,3,0.812
REALM__full_mesh__n32__s2__cscmax_20_15_5_disrupted,REALM,full_mesh,32,57,57,776,556,30,1,2,25,32,3,0.709
REALM__full_mesh__n32__s2__cscmax_20_15_8_disrupted,REALM,full_mesh,32,57,56,776,242,2,1,29,25,32,3,1.444
REALM__full_mesh__n32__s2__cscmax_30_20_6_disrupted,REALM,full_mesh,32,57,57,776,590,32,1,0,25,32,3,0.684
REALM__full_mesh__n32__s2__cscmax_50_15_8_disrupted,REALM,full_mesh,32,57,57,776,590,32,1,0,25,32,3,0.684
REALM__full_mesh__n32__s2__rcmax_20_20_4_disrupted,REALM,full_mesh,32,57,57,776,590,32,1,0,25,32,3,0.684
REALM__full_mesh__n64__s0__cscmax_20_15_5_disrupted,REALM,full_mesh,64,93,92,1828,849,22,1,41,29,64,3,0.882
REALM__full_mesh__n64__s0__cscmax_20_15_8_disrupted,REALM,full_mesh,64,93,93,1828,1278,41,1,23,29,64,3,0.643
REALM__full_mesh__n64__s0__cscmax_30_20_6_disrupted,REALM,full_mesh,64,93,93,1828,1544,58,1,6,29,64,3,0.517
REALM__full_mesh__n64__s0__cscmax_50_15_8_disrupted,REALM,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
REALM__full_mesh__n64__s0__rcmax_20_20_4_disrupted,REALM,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
REALM__full_mesh__n64__s1__cscmax_20_15_5_disrupted,REALM,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
REALM__full_mesh__n64__s1__cscmax_20_15_8_disrupted,REALM,full_mesh,64,93,93,1828,1335,48,1,16,29,64,3,0.584
REALM__full_mesh__n64__s1__cscmax_30_20_6_disrupted,REALM,full_mesh,64,93,92,1828,543,7,1,56,29,64,3,1.25
REALM__full_mesh__n64__s1__cscmax_50_15_8_disrupted,REALM,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
REALM__full_mesh__n64__s1__rcmax_20_20_4_disrupted,REALM,full_mesh,64,93,93,1828,1693,62,1,2,29,64,3,0.495
REALM__full_mesh__n64__s2__cscmax_20_15_5_disrupted,REALM,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
REALM__full_mesh__n64__s2__cscmax_20_15_8_disrupted,REALM,full_mesh,64,93,93,1828,1179,38,1,26,29,64,3,0.672
REALM__full_mesh__n64__s2__cscmax_30_20_6_disrupted,REALM,full_mesh,64,93,93,1828,1588,56,1,8,29,64,3,0.529
REALM__full_mesh__n64__s2__cscmax_50_15_8_disrupted,REALM,full_mesh,64,93,92,1828,541,7,1,56,29,64,3,1.25
REALM__full_mesh__n64__s2__rcmax_20_20_4_disrupted,REALM,full_mesh,64,93,93,1828,1702,64,1,0,29,64,3,0.484
REALM__full_mesh__n8__s0__cscmax_20_15_5_disrupted,REALM,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
REALM__full_mesh__n8__s0__cscmax_20_15_8_disrupted,REALM,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
REALM__full_mesh__n8__s0__cscmax_30_20_6_disrupted,REALM,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
REALM__full_mesh__n8__s0__cscmax_50_15_8_disrupted,REALM,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
REALM__full_mesh__n8__s0__rcmax_20_20_4_disrupted,REALM,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
REALM__full_mesh__n8__s1__cscmax_20_15_5_disrupted,REALM,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
REALM__full_mesh__n8__s1__cscmax_20_15_8_disrupted,REALM,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
REALM__full_mesh__n8__s1__cscmax_30_20_6_disrupted,REALM,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
REALM__full_mesh__n8__s1__cscmax_50_15_8_disrupted,REALM,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
REALM__full_mesh__n8__s1__rcmax_20_20_4_disrupted,REALM,full_mesh,8,25,25,120,57,2,1,6,8,8,3,1.421
REALM__full_mesh__n8__s2__cscmax_20_15_5_disrupted,REALM,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
REALM__full_mesh__n8__s2__cscmax_20_15_8_disrupted,REALM,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
REALM__full_mesh__n8__s2__cscmax_30_20_6_disrupted,REALM,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
REALM__full_mesh__n8__s2__cscmax_50_15_8_disrupted,REALM,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
REALM__full_mesh__n8__s2__rcmax_20_20_4_disrupted,REALM,full_mesh,8,25,25,120,57,8,1,0,8,8,3,1.08
REALM__hybrid_modular__n128__s0__cscmax_20_15_5_disrupted,REALM,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
REALM__hybrid_modular__n128__s0__cscmax_20_15_8_disrupted,REALM,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
REALM__hybrid_modular__n128__s0__cscmax_30_20_6_disrupted,REALM,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
REALM__hybrid_modular__n128__s0__cscmax_50_15_8_disrupted,REALM,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
REALM__hybrid_modular__n128__s0__rcmax_20_20_4_disrupted,REALM,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
REALM__hybrid_modular__n128__s1__cscmax_20_15_5_disrupted,REALM,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
REALM__hybrid_modular__n128__s1__cscmax_20_15_8_disrupted,REALM,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
REALM__hybrid_modular__n128__s1__cscmax_30_20_6_disrupted,REALM,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
REALM__hybrid_modular__n128__s1__cscmax_50_15_8_disrupted,REALM,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
REALM__hybrid_modular__n128__s1__rcmax_20_20_4_disrupted,REALM,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
REALM__hybrid_modular__n128__s2__cscmax_20_15_5_disrupted,REALM,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
REALM__hybrid_modular__n128__s2__cscmax_20_15_8_disrupted,REALM,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
REALM__hybrid_modular__n128__s2__cscmax_30_20_6_disrupted,REALM,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
REALM__hybrid_modular__n128__s2__cscmax_50_15_8_disrupted,REALM,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
REALM__hybrid_modular__n128__s2__rcmax_20_20_4_disrupted,REALM,hybrid_modular,128,131,131,4162,4162,2,1,0,64,64,3,1.031
REALM__hybrid_modular__n16__s0__cscmax_20_15_5_disrupted,REALM,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
REALM__hybrid_modular__n16__s0__cscmax_20_15_8_disrupted,REALM,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
REALM__hybrid_modular__n16__s0__cscmax_30_20_6_disrupted,REALM,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
REALM__hybrid_modular__n16__s0__cscmax_50_15_8_disrupted,REALM,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
REALM__hybrid_modular__n16__s0__rcmax_20_20_4_disrupted,REALM,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
REALM__hybrid_modular__n16__s1__cscmax_20_15_5_disrupted,REALM,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
REALM__hybrid_modular__n16__s1__cscmax_20_15_8_disrupted,REALM,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
REALM__hybrid_modular__n16__s1__cscmax_30_20_6_disrupted,REALM,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
REALM__hybrid_modular__n16__s1__cscmax_50_15_8_disrupted,REALM,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
REALM__hybrid_modular__n16__s1__rcmax_20_20_4_disrupted,REALM,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
REALM__hybrid_modular__n16__s2__cscmax_20_15_5_disrupted,REALM,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
REALM__hybrid_modular__n16__s2__cscmax_20_15_8_disrupted,REALM,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
REALM__hybrid_modular__n16__s2__cscmax_30_20_6_disrupted,REALM,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
REALM__hybrid_modular__n16__s2__cscmax_50_15_8_disrupted,REALM,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
REALM__hybrid_modular__n16__s2__rcmax_20_20_4_disrupted,REALM,hybrid_modular,16,19,19,74,74,2,1,0,8,8,3,1.211
REALM__hybrid_modular__n32__s0__cscmax_20_15_5_disrupted,REALM,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
REALM__hybrid_modular__n32__s0__cscmax_20_15_8_disrupted,REALM,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
REALM__hybrid_modular__n32__s0__cscmax_30_20_6_disrupted,REALM,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
REALM__hybrid_modular__n32__s0__cscmax_50_15_8_disrupted,REALM,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
REALM__hybrid_modular__n32__s0__rcmax_20_20_4_disrupted,REALM,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
REALM__hybrid_modular__n32__s1__cscmax_20_15_5_disrupted,REALM,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
REALM__hybrid_modular__n32__s1__cscmax_20_15_8_disrupted,REALM,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
REALM__hybrid_modular__n32__s1__cscmax_30_20_6_disrupted,REALM,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
REALM__hybrid_modular__n32__s1__cscmax_50_15_8_disrupted,REALM,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
REALM__hybrid_modular__n32__s1__rcmax_20_20_4_disrupted,REALM,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
REALM__hybrid_modular__n32__s2__cscmax_20_15_5_disrupted,REALM,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
REALM__hybrid_modular__n32__s2__cscmax_20_15_8_disrupted,REALM,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
REALM__hybrid_modular__n32__s2__cscmax_30_20_6_disrupted,REALM,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
REALM__hybrid_modular__n32__s2__cscmax_50_15_8_disrupted,REALM,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
REALM__hybrid_modular__n32__s2__rcmax_20_20_4_disrupted,REALM,hybrid_modular,32,35,35,274,274,2,1,0,16,16,3,1.114
REALM__hybrid_modular__n64__s0__cscmax_20_15_5_disrupted,REALM,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
REALM__hybrid_modular__n64__s0__cscmax_20_15_8_disrupted,REALM,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
REALM__hybrid_modular__n64__s0__cscmax_30_20_6_disrupted,REALM,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
REALM__hybrid_modular__n64__s0__cscmax_50_15_8_disrupted,REALM,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
REALM__hybrid_modular__n64__s0__rcmax_20_20_4_disrupted,REALM,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
REALM__hybrid_modular__n64__s1__cscmax_20_15_5_disrupted,REALM,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
REALM__hybrid_modular__n64__s1__cscmax_20_15_8_disrupted,REALM,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
REALM__hybrid_modular__n64__s1__cscmax_30_20_6_disrupted,REALM,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
REALM__hybrid_modular__n64__s1__cscmax_50_15_8_disrupted,REALM,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
REALM__hybrid_modular__n64__s1__rcmax_20_20_4_disrupted,REALM,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
REALM__hybrid_modular__n64__s2__cscmax_20_15_5_disrupted,REALM,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
REALM__hybrid_modular__n64__s2__cscmax_20_15_8_disrupted,REALM,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
REALM__hybrid_modular__n64__s2__cscmax_30_20_6_disrupted,REALM,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
REALM__hybrid_modular__n64__s2__cscmax_50_15_8_disrupted,REALM,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
REALM__hybrid_modular__n64__s2__rcmax_20_20_4_disrupted,REALM,hybrid_modular,64,67,67,1058,1058,2,1,0,32,32,3,1.06
REALM__hybrid_modular__n8__s0__cscmax_20_15_5_disrupted,REALM,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
REALM__hybrid_modular__n8__s0__cscmax_20_15_8_disrupted,REALM,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
REALM__hybrid_modular__n8__s0__cscmax_30_20_6_disrupted,REALM,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
REALM__hybrid_modular__n8__s0__cscmax_50_15_8_disrupted,REALM,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
REALM__hybrid_modular__n8__s0__rcmax_20_20_4_disrupted,REALM,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
REALM__hybrid_modular__n8__s1__cscmax_20_15_5_disrupted,REALM,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
REALM__hybrid_modular__n8__s1__cscmax_20_15_8_disrupted,REALM,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
REALM__hybrid_modular__n8__s1__cscmax_30_20_6_disrupted,REALM,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
REALM__hybrid_modular__n8__s1__cscmax_50_15_8_disrupted,REALM,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
REALM__hybrid_modular__n8__s1__rcmax_20_20_4_disrupted,REALM,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
REALM__hybrid_modular__n8__s2__cscmax_20_15_5_disrupted,REALM,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
REALM__hybrid_modular__n8__s2__cscmax_20_15_8_disrupted,REALM,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
REALM__hybrid_modular__n8__s2__cscmax_30_20_6_disrupted,REALM,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
REALM__hybrid_modular__n8__s2__cscmax_50_15_8_disrupted,REALM,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
REALM__hybrid_modular__n8__s2__rcmax_20_20_4_disrupted,REALM,hybrid_modular,8,11,11,22,22,2,1,0,4,4,3,1.364
REALM__sparse_mesh__n128__s0__cscmax_20_15_5_disrupted,REALM,sparse_mesh,128,161,157,224,174,99,1,25,4,128,3,0.386
REALM__sparse_mesh__n128__s0__cscmax_20_15_8_disrupted,REALM,sparse_mesh,128,161,154,224,173,95,1,26,4,128,3,0.398
REALM__sparse_mesh__n128__s0__cscmax_30_20_6_disrupted,REALM,sparse_mesh,128,161,158,224,172,100,1,25,4,128,3,0.383
REALM__sparse_mesh__n128__s0__cscmax_50_15_8_disrupted,REALM,sparse_mesh,128,161,157,224,186,105,1,19,4,128,3,0.37
REALM__sparse_mesh__n128__s0__rcmax_20_20_4_disrupted,REALM,sparse_mesh,128,161,157,224,176,97,1,27,4,128,3,0.392
REALM__sparse_mesh__n128__s1__cscmax_20_15_5_disrupted,REALM,sparse_mesh,128,161,156,224,187,106,1,17,4,128,3,0.367
REALM__sparse_mesh__n128__s1__cscmax_20_15_8_disrupted,REALM,sparse_mesh,128,161,157,224,146,81,1,43,4,128,3,0.447
REALM__sparse_mesh__n128__s1__cscmax_30_20_6_disrupted,REALM,sparse_mesh,128,161,156,224,165,91,1,32,4,128,3,0.411
REALM__sparse_mesh__n128__s1__cscmax_50_15_8_disrupted,REALM,sparse_mesh,128,161,156,224,166,93,1,30,4,128,3,0.405
REALM__sparse_mesh__n128__s1__rcmax_20_20_4_disrupted,REALM,sparse_mesh,128,161,158,224,174,100,1,25,4,128,3,0.383
REALM__sparse_mesh__n128__s2__cscmax_20_15_5_disrupted,REALM,sparse_mesh,128,161,154,224,163,90,1,31,5,128,3,0.415
REALM__sparse_mesh__n128__s2__cscmax_20_15_8_disrupted,REALM,sparse_mesh,128,161,156,224,185,105,1,18,5,128,3,0.37
REALM__sparse_mesh__n128__s2__cscmax_30_20_6_disrupted,REALM,sparse_mesh,128,161,154,224,164,92,1,29,5,128,3,0.408
REALM__sparse_mesh__n128__s2__cscmax_50_15_8_disrupted,REALM,sparse_mesh,128,161,156,224,189,109,1,14,5,128,3,0.359
REALM__sparse_mesh__n128__s2__rcmax_20_20_4_disrupted,REALM,sparse_mesh,128,161,153,224,155,80,1,40,5,128,3,0.451
REALM__sparse_mesh__n16__s0__cscmax_20_15_5_disrupted,REALM,sparse_mesh,16,37,37,76,54,15,1,1,5,16,3,0.917
REALM__sparse_mesh__n16__s0__cscmax_20_15_8_disrupted,REALM,sparse_mesh,16,37,37,76,55,16,1,0,5,16,3,0.892
REALM__sparse_mesh__n16__s0__cscmax_30_20_6_disrupted,REALM,sparse_mesh,16,37,36,76,50,11,1,4,5,16,3,1.031
REALM__sparse_mesh__n16__s0__cscmax_50_15_8_disrupted,REALM,sparse_mesh,16,37,35,76,45,7,1,7,5,16,3,1.179
REALM__sparse_mesh__n16__s0__rcmax_20_20_4_disrupted,REALM,sparse_mesh,16,37,36,76,44,7,1,8,5,16,3,1.179
REALM__sparse_mesh__n16__s1__cscmax_20_15_5_disrupted,REALM,sparse_mesh,16,37,37,76,55,16,1,0,6,16,3,0.892
REALM__sparse_mesh__n16__s1__cscmax_20_15_8_disrupted,REALM,sparse_mesh,16,37,37,76,52,14,1,2,6,16,3,0.943
REALM__sparse_mesh__n16__s1__cscmax_30_20_6_disrupted,REALM,sparse_mesh,16,37,37,76,52,14,1,2,6,16,3,0.943
REALM__sparse_mesh__n16__s1__cscmax_50_15_8_disrupted,REALM,sparse_mesh,16,37,36,76,51,13,1,2,6,16,3,0.971
REALM__sparse_mesh__n16__s1__rcmax_20_20_4_disrupted,REALM,sparse_mesh,16,37,37,76,53,14,1,2,6,16,3,0.943
REALM__sparse_mesh__n16__s2__cscmax_20_15_5_disrupted,REALM,sparse_mesh,16,37,37,76,52,16,1,0,7,16,3,0.892
REALM__sparse_mesh__n16__s2__cscmax_20_15_8_disrupted,REALM,sparse_mesh,16,37,37,76,50,15,1,1,7,16,3,0.917
REALM__sparse_mesh__n16__s2__cscmax_30_20_6_disrupted,REALM,sparse_mesh,16,37,37,76,51,14,1,2,7,16,3,0.943
REALM__sparse_mesh__n16__s2__cscmax_50_15_8_disrupted,REALM,sparse_mesh,16,37,37,76,50,15,1,1,7,16,3,0.917
REALM__sparse_mesh__n16__s2__rcmax_20_20_4_disrupted,REALM,sparse_mesh,16,37,36,76,42,9,1,6,7,16,3,1.1
REALM__sparse_mesh__n32__s0__cscmax_20_15_5_disrupted,REALM,sparse_mesh,32,57,57,104,81,29,1,3,6,32,3,0.722
REALM__sparse_mesh__n32__s0__cscmax_20_15_8_disrupted,REALM,sparse_mesh,32,57,54,104,76,24,1,5,6,32,3,0.796
REALM__sparse_mesh__n32__s0__cscmax_30_20_6_disrupted,REALM,sparse_mesh,32,57,56,104,81,28,1,3,6,32,3,0.736
REALM__sparse_mesh__n32__s0__cscmax_50_15_8_disrupted,REALM,sparse_mesh,32,57,57,104,82,29,1,3,6,32,3,0.722
REALM__sparse_mesh__n32__s0__rcmax_20_20_4_disrupted,REALM,sparse_mesh,32,57,53,104,82,24,1,4,6,32,3,0.796
REALM__sparse_mesh__n32__s1__cscmax_20_15_5_disrupted,REALM,sparse_mesh,32,57,55,104,70,21,1,9,5,32,3,0.848
REALM__sparse_mesh__n32__s1__cscmax_20_15_8_disrupted,REALM,sparse_mesh,32,57,56,104,74,24,1,7,5,32,3,0.796
REALM__sparse_mesh__n32__s1__cscmax_30_20_6_disrupted,REALM,sparse_mesh,32,57,56,104,76,26,1,5,5,32,3,0.765
REALM__sparse_mesh__n32__s1__cscmax_50_15_8_disrupted,REALM,sparse_mesh,32,57,55,104,80,27,1,3,5,32,3,0.75
REALM__sparse_mesh__n32__s1__rcmax_20_20_4_disrupted,REALM,sparse_mesh,32,57,54,104,69,21,1,8,5,32,3,0.848
REALM__sparse_mesh__n32__s2__cscmax_20_15_5_disrupted,REALM,sparse_mesh,32,57,56,104,76,27,1,4,5,32,3,0.75
REALM__sparse_mesh__n32__s2__cscmax_20_15_8_disrupted,REALM,sparse_mesh,32,57,54,104,76,24,1,5,5,32,3,0.796
REALM__sparse_mesh__n32__s2__cscmax_30_20_6_disrupted,REALM,sparse_mesh,32,57,57,104,86,32,1,0,5,32,3,0.684
REALM__sparse_mesh__n32__s2__cscmax_50_15_8_disrupted,REALM,sparse_mesh,32,57,57,104,73,27,1,5,5,32,3,0.75
REALM__sparse_mesh__n32__s2__rcmax_20_20_4_disrupted,REALM,sparse_mesh,32,57,55,104,78,26,1,4,5,32,3,0.765
REALM__sparse_mesh__n64__s0__cscmax_20_15_5_disrupted,REALM,sparse_mesh,64,93,90,148,100,39,1,22,4,64,3,0.662
REALM__sparse_mesh__n64__s0__cscmax_20_15_8_disrupted,REALM,sparse_mesh,64,93,93,148,125,55,1,9,4,64,3,0.536
REALM__sparse_mesh__n64__s0__cscmax_30_20_6_disrupted,REALM,sparse_mesh,64,93,90,148,125,53,1,8,4,64,3,0.549
REALM__sparse_mesh__n64__s0__cscmax_50_15_8_disrupted,REALM,sparse_mesh,64,93,91,148,110,42,1,20,4,64,3,0.634
REALM__sparse_mesh__n64__s0__rcmax_20_20_4_disrupted,REALM,sparse_mesh,64,93,90,148,126,54,1,7,4,64,3,0.542
REALM__sparse_mesh__n64__s1__cscmax_20_15_5_disrupted,REALM,sparse_mesh,64,93,92,148,114,51,1,12,5,64,3,0.562
REALM__sparse_mesh__n64__s1__cscmax_20_15_8_disrupted,REALM,sparse_mesh,64,93,85,148,91,35,1,21,5,64,3,0.703
REALM__sparse_mesh__n64__s1__cscmax_30_20_6_disrupted,REALM,sparse_mesh,64,93,88,148,113,47,1,12,5,64,3,0.592
REALM__sparse_mesh__n64__s1__cscmax_50_15_8_disrupted,REALM,sparse_mesh,64,93,91,148,122,55,1,7,5,64,3,0.536
REALM__sparse_mesh__n64__s1__rcmax_20_20_4_disrupted,REALM,sparse_mesh,64,93,88,148,113,50,1,9,5,64,3,0.57
REALM__sparse_mesh__n64__s2__cscmax_20_15_5_disrupted,REALM,sparse_mesh,64,93,90,148,117,49,1,12,5,64,3,0.577
REALM__sparse_mesh__n64__s2__cscmax_20_15_8_disrupted,REALM,sparse_mesh,64,93,88,148,105,42,1,17,5,64,3,0.634
REALM__sparse_mesh__n64__s2__cscmax_30_20_6_disrupted,REALM,sparse_mesh,64,93,89,148,127,53,1,7,5,64,3,0.549
REALM__sparse_mesh__n64__s2__cscmax_50_15_8_disrupted,REALM,sparse_mesh,64,93,90,148,129,57,1,4,5,64,3,0.523
REALM__sparse_mesh__n64__s2__rcmax_20_20_4_disrupted,REALM,sparse_mesh,64,93,89,148,117,49,1,11,5,64,3,0.577
REALM__sparse_mesh__n8__s0__cscmax_20_15_5_disrupted,REALM,sparse_mesh,8,25,24,56,29,4,1,3,4,8,3,1.286
REALM__sparse_mesh__n8__s0__cscmax_20_15_8_disrupted,REALM,sparse_mesh,8,25,25,56,29,8,1,0,4,8,3,1.08
REALM__sparse_mesh__n8__s0__cscmax_30_20_6_disrupted,REALM,sparse_mesh,8,25,25,56,29,8,1,0,4,8,3,1.08
REALM__sparse_mesh__n8__s0__cscmax_50_15_8_disrupted,REALM,sparse_mesh,8,25,24,56,29,5,1,2,4,8,3,1.227
REALM__sparse_mesh__n8__s0__rcmax_20_20_4_disrupted,REALM,sparse_mesh,8,25,25,56,29,7,1,1,4,8,3,1.125
REALM__sparse_mesh__n8__s1__cscmax_20_15_5_disrupted,REALM,sparse_mesh,8,25,25,56,29,7,1,1,6,8,3,1.125
REALM__sparse_mesh__n8__s1__cscmax_20_15_8_disrupted,REALM,sparse_mesh,8,25,24,56,29,4,1,3,6,8,3,1.286
REALM__sparse_mesh__n8__s1__cscmax_30_20_6_disrupted,REALM,sparse_mesh,8,25,24,56,29,7,1,0,6,8,3,1.125
REALM__sparse_mesh__n8__s1__cscmax_50_15_8_disrupted,REALM,sparse_mesh,8,25,24,56,29,7,1,0,6,8,3,1.125
REALM__sparse_mesh__n8__s1__rcmax_20_20_4_disrupted,REALM,sparse_mesh,8,25,24,56,29,7,1,0,6,8,3,1.125
REALM__sparse_mesh__n8__s2__cscmax_20_15_5_disrupted,REALM,sparse_mesh,8,25,25,56,29,8,1,0,6,8,3,1.08
REALM__sparse_mesh__n8__s2__cscmax_20_15_8_disrupted,REALM,sparse_mesh,8,25,23,56,29,4,1,2,6,8,3,1.286
REALM__sparse_mesh__n8__s2__cscmax_30_20_6_disrupted,REALM,sparse_mesh,8,25,23,56,29,3,1,3,6,8,3,1.35
REALM__sparse_mesh__n8__s2__cscmax_50_15_8_disrupted,REALM,sparse_mesh,8,25,25,56,29,8,1,0,6,8,3,1.08
REALM__sparse_mesh__n8__s2__rcmax_20_20_4_disrupted,REALM,sparse_mesh,8,25,24,56,29,4,1,3,6,8,3,1.286
REALM__star__n128__s0__cscmax_20_15_5_disrupted,REALM,star,128,256,129,254,254,1,1,0,127,127,2,1.0
REALM__star__n128__s0__cscmax_20_15_8_disrupted,REALM,star,128,256,129,254,254,1,1,0,127,127,2,1.0
REALM__star__n128__s0__cscmax_30_20_6_disrupted,REALM,star,128,256,129,254,254,1,1,0,127,127,2,1.0
REALM__star__n128__s0__cscmax_50_15_8_disrupted,REALM,star,128,256,129,254,254,1,1,0,127,127,2,1.0
REALM__star__n128__s0__rcmax_20_20_4_disrupted,REALM,star,128,256,129,254,254,1,1,0,127,127,2,1.0
REALM__star__n128__s1__cscmax_20_15_5_disrupted,REALM,star,128,256,129,254,254,1,1,0,127,127,2,1.0
